2026-02-03 21:28:48 | WARN | api | Elevated error rate observed window_s=30 rate=7.1% (env=prod, region=ap-southeast-1, ip=145.59.38.113, request_id=6w80gc2tv433r4yd, trace_id=lh7b6c9sad9qsyk60mnh2lel, ua="curl/8.4.0")
2026-02-05 17:45:02 | WARN | api | Disk usage above 80% disk=98% (env=dev, region=us-east-1, ip=140.145.80.122, request_id=86o8axqqf21uiiw5, trace_id=ndvtz4dkmp5m2oluwn6kqv0c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 17:47:52 | WARN | api | Slow response detected (205ms) endpoint=/health (env=prod, region=me-south-1, ip=253.35.55.232, request_id=jxorj6lc9yntp53w, trace_id=7fpmtbgegr9q0yfitewglm1n, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 17:47:53 | WARN | api | High memory usage warning mem=87% (env=prod, region=ap-southeast-1, ip=105.146.239.148, request_id=pi7f3w1sg5v7yu0m, trace_id=pg2ngwu0xd6qi6axa8rgd6ku, ua="PostmanRuntime/7.36.0")
2026-02-05 17:49:09 | WARN | api | High memory usage warning mem=66% (env=dev, region=me-south-1, ip=225.116.238.72, request_id=xml9scd3sjm5n6un, trace_id=avs5h17ma7vvt6tgqdirrutk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 17:51:37 | WARN | api | High memory usage warning mem=99% (env=prod, region=us-east-1, ip=198.91.34.175, request_id=m8iezzb30dnq3ydp, trace_id=rmoag6g0x74ptkle57ho9znb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 17:52:28 | WARN | api | Slow response detected (2057ms) endpoint=/inventory/SKU30688 (env=prod, region=me-south-1, ip=29.138.167.245, request_id=upwo0l59a1dxoojo, trace_id=1p9aoofw6d3ynqiyz4sgye7y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 17:53:06 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=244.230.110.115, request_id=yk13uisaletf1kes, trace_id=bovs6y5mf7sy7k9vviog9mxi, ua="PostmanRuntime/7.36.0")
2026-02-05 17:53:30 | WARN | api | Payment provider latency high (2926ms) (env=prod, region=me-south-1, ip=32.31.135.134, request_id=6w3hhrxjy63wt1g9, trace_id=kc3uccb0g8n7p0mzjmylh1u5, ua="curl/8.4.0")
2026-02-05 17:54:44 | WARN | api | Queue backlog growing size=3020 (env=prod, region=eu-west-1, ip=129.209.141.85, request_id=kgpxpmk2uifmzwnm, trace_id=jww3bnvj6m9j6271p1hfrnwv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 17:54:47 | WARN | api | Payment provider latency high (2941ms) (env=staging, region=eu-west-1, ip=38.78.122.65, request_id=iy2mlsck90bcczrr, trace_id=ab6yj1z5zo1y2hrfhwq7g9uc, ua="PostmanRuntime/7.36.0")
2026-02-05 17:54:48 | WARN | api | Elevated error rate observed window_s=120 rate=9.0% (env=prod, region=ap-southeast-1, ip=218.91.186.52, request_id=21zay9jr7pbvybqk, trace_id=s6h85azmuyt4vt2hv8fb7dgg, ua="curl/8.4.0")
2026-02-05 17:55:35 | WARN | api | Disk usage above 80% disk=86% (env=prod, region=eu-west-1, ip=169.119.177.24, request_id=r3gbha7epjtlox5w, trace_id=0fs36w5k073f47ul5h07k3fv, ua="curl/8.4.0")
2026-02-05 17:57:14 | WARN | api | High memory usage warning mem=84% (env=staging, region=ap-southeast-1, ip=179.10.2.115, request_id=sb2vvae9uiudaq4y, trace_id=x04m7aeb9b88m0xsd0bm18yy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 17:58:09 | WARN | api | Disk usage above 80% disk=90% (env=dev, region=us-east-1, ip=147.85.82.169, request_id=uy8jftyo2b34zy6j, trace_id=7wl6545ev9ps7u2yz38nzycl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 17:58:26 | WARN | api | Temporary network jitter detected rtt_ms=258 (env=prod, region=me-south-1, ip=78.96.190.52, request_id=fn7cp36h5hl53a5g, trace_id=gmjln5uq09y19zv7dyfcu8d1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 17:59:25 | WARN | api | Disk usage above 80% disk=88% (env=prod, region=eu-west-1, ip=4.189.211.229, request_id=5b5ndrsh2rq811di, trace_id=f7nsxvptqs9tx3sjhwg8f1bs, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 17:59:57 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=102.48.108.134, request_id=y03y2xbronlqwe78, trace_id=iweoic56oa0h0j98y6cv3o0v, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:00:38 | WARN | api | Payment provider latency high (456ms) (env=staging, region=us-east-1, ip=123.93.24.219, request_id=7qtodtklotxk82v2, trace_id=jkp39mnx90gemirpmiwei0kv, ua="PostmanRuntime/7.36.0")
2026-02-05 18:01:37 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=63.130.79.195, request_id=95we4b635sc0nl5p, trace_id=jlmvmr4jl4yy9ksywhcuyypk, ua="curl/8.4.0")
2026-02-05 18:07:53 | WARN | api | Payment provider latency high (2378ms) (env=prod, region=me-south-1, ip=139.131.66.116, request_id=0i6ah5e6jvjn2gtz, trace_id=fztfh0n5zzfxhlligamtnigi, ua="PostmanRuntime/7.36.0")
2026-02-05 18:08:20 | WARN | api | Queue backlog growing size=2634 (env=staging, region=me-south-1, ip=40.247.47.168, request_id=rynlbw0jp84j43xd, trace_id=ayyrpp5yqw4ilfgl23uwm0vy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 18:09:46 | WARN | api | Payment provider latency high (3065ms) (env=prod, region=ap-southeast-1, ip=203.151.228.225, request_id=sw8qivvt457zuy8a, trace_id=jpk57g2157b21dhwkgdrbrx8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:10:44 | WARN | api | Queue backlog growing size=7800 (env=staging, region=ap-southeast-1, ip=4.236.168.182, request_id=5gf0sswi1xwscb0i, trace_id=7ey91vefkl8jsu2ab6ni6xjc, ua="curl/8.4.0")
2026-02-05 18:11:20 | WARN | api | Queue backlog growing size=4307 (env=staging, region=us-east-1, ip=229.39.6.1, request_id=0b8mucb393ynyorr, trace_id=m3fvrdw4dp741tut87oba5pl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:14:29 | WARN | api | Disk usage above 80% disk=94% (env=dev, region=ap-southeast-1, ip=223.223.86.198, request_id=p04gd6gu35eb0mas, trace_id=emqlfa3g1ak2bx81hnatwfsp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:15:12 | WARN | api | High memory usage warning mem=74% (env=dev, region=me-south-1, ip=238.73.71.246, request_id=ppto8t87rdhzhaqz, trace_id=666c9chrx1z9d21mz48xjjbi, ua="PostmanRuntime/7.36.0")
2026-02-05 18:16:24 | WARN | api | Rate limit nearing threshold remaining=20 (env=dev, region=us-east-1, ip=87.92.145.231, request_id=zit36io8dhn2rn4b, trace_id=j9b57xet2lttbdk5xmf60u79, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:18:14 | WARN | api | Queue backlog growing size=1338 (env=staging, region=me-south-1, ip=79.2.60.193, request_id=pzh5b7oqukmcthwg, trace_id=42tmqr2zrxoonzcdbjqg3oci, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:19:14 | WARN | api | Rate limit nearing threshold remaining=39 (env=prod, region=eu-west-1, ip=80.140.196.219, request_id=hxoi3vfwgyvvhq5i, trace_id=8ai1xhd4t9x97bqpzk3cq5il, ua="curl/8.4.0")
2026-02-05 18:19:20 | WARN | api | Queue backlog growing size=3922 (env=prod, region=us-east-1, ip=94.154.129.93, request_id=zilmb5zwhy4hgabt, trace_id=ex78l31xcr0rgeq5wrp05my0, ua="PostmanRuntime/7.36.0")
2026-02-05 18:22:27 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=us-east-1, ip=137.125.102.131, request_id=xxiazv131us9ktq2, trace_id=424uni7gkybcmjbtpxfh1w7v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 18:22:49 | WARN | api | Elevated error rate observed window_s=300 rate=2.0% (env=prod, region=eu-west-1, ip=138.31.200.76, request_id=nuu2zuczjldbogxv, trace_id=zqa42ku7yhakpo54uyji647j, ua="curl/8.4.0")
2026-02-05 18:22:55 | WARN | api | Slow response detected (2437ms) endpoint=/files/4007 (env=prod, region=eu-west-1, ip=56.134.183.200, request_id=3w2rrrxl4nyqr9uc, trace_id=cunargheauryh5d6c7mmgten, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:23:10 | WARN | api | Circuit breaker half-open dependency=search-index (env=staging, region=us-east-1, ip=6.101.137.245, request_id=e9n3g129aeh71bo8, trace_id=g4u575qo7c8xads7i9kga8xs, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:26:00 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=235.13.9.76, request_id=ys1evrkadqskgsed, trace_id=mlf3hvh3cp4n5e3f8pc7rsyn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 18:26:41 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=66.171.240.111, request_id=2dr2n7tiq1f7o0bf, trace_id=wp2elr210268b2erj0mvtayu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 18:27:00 | WARN | api | Circuit breaker half-open dependency=postgres (env=staging, region=us-east-1, ip=115.203.77.34, request_id=pkie5jycqg9vi9oc, trace_id=5qhjq44nfl8qutrwaw5we53j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 18:27:56 | WARN | api | Retrying request to upstream service attempt=3 (env=staging, region=eu-west-1, ip=96.76.135.211, request_id=w2bqeww9jvfrxg2t, trace_id=yxnw9nzvipiun3hm36x8theo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 18:28:37 | WARN | api | Rate limit nearing threshold remaining=21 (env=staging, region=us-east-1, ip=28.118.40.151, request_id=yp568s7kxtsq9hte, trace_id=hsy4clcsacfu6kh5av4717bu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:29:27 | WARN | api | Circuit breaker half-open dependency=redis (env=staging, region=me-south-1, ip=146.216.169.134, request_id=9r98duisejk2epeb, trace_id=4c3e71gslgtwo4ialo4f1ma5, ua="curl/8.4.0")
2026-02-05 18:31:58 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=staging, region=ap-southeast-1, ip=79.31.204.141, request_id=yks758tkmbzwtry2, trace_id=an1sym53bjdcyfgidbbmh7qc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 18:32:23 | WARN | api | High memory usage warning mem=76% (env=prod, region=me-south-1, ip=6.219.82.112, request_id=3lc6y6aq0tizuaet, trace_id=nc7y4nr2dwyepn0r77uk0bd7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 18:32:27 | WARN | api | Payment provider latency high (2268ms) (env=prod, region=eu-west-1, ip=38.141.60.181, request_id=wzwajfu2pmrhxsi3, trace_id=4z9wfj7guur63i3d3vt9q5xn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 18:32:43 | WARN | api | Payment provider latency high (3351ms) (env=prod, region=us-east-1, ip=211.171.122.119, request_id=wzvs5twct94comju, trace_id=kf6wvcnr5jq6f46b4jarygik, ua="curl/8.4.0")
2026-02-05 18:36:23 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=ap-southeast-1, ip=92.194.196.246, request_id=xd59utkuv3hijyrv, trace_id=zw6vcbimo9q2ruidvi2qhb3t, ua="curl/8.4.0")
2026-02-05 18:40:33 | WARN | api | Queue backlog growing size=2128 (env=staging, region=us-east-1, ip=15.211.50.20, request_id=3dt9nzzy1udpk1cj, trace_id=nhxt33d3brebodzzqf2gdhdj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 18:43:18 | WARN | api | Rate limit nearing threshold remaining=29 (env=prod, region=ap-southeast-1, ip=77.114.186.254, request_id=ngo7ovlswuq46iq5, trace_id=o2cmcu455ma2bvyyr9253slh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 18:45:27 | WARN | api | Temporary network jitter detected rtt_ms=322 (env=prod, region=eu-west-1, ip=223.53.250.211, request_id=igoamyd0iq6n0y6h, trace_id=imsvgib6cqjjme0wmju9bcsc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 18:52:46 | WARN | api | Disk usage above 80% disk=82% (env=prod, region=me-south-1, ip=6.8.27.83, request_id=j7n1lgkub4gjjgr1, trace_id=i75ebfl3xhft0f9uwm3yqz7q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 18:52:56 | WARN | api | Disk usage above 80% disk=82% (env=prod, region=eu-west-1, ip=209.57.132.245, request_id=ibkm6dec563j1vrf, trace_id=hlnc7mzn7p4aovbuc3pr7n7b, ua="curl/8.4.0")
2026-02-05 18:54:20 | WARN | api | Retrying request to upstream service attempt=2 (env=staging, region=us-east-1, ip=212.216.224.52, request_id=7qmc6o1zfimt2hf7, trace_id=rm7gghccyz8vqd5ty30ta6lp, ua="PostmanRuntime/7.36.0")
2026-02-05 18:57:12 | WARN | api | Elevated error rate observed window_s=300 rate=13.4% (env=prod, region=me-south-1, ip=197.250.225.198, request_id=tb4b5dy65nrrqtgl, trace_id=2yifdl5822thpsu4z38mr7vk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 19:01:21 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=231.197.135.39, request_id=osum971u66oq8yqy, trace_id=0gfx4y8wcnvxsset1wxouxqw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 19:01:29 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=19.134.18.57, request_id=uf1oerm12wlshxzk, trace_id=na7e2o4v2b8udwc7ere135h2, ua="PostmanRuntime/7.36.0")
2026-02-05 19:02:03 | WARN | api | Circuit breaker half-open dependency=search-index (env=dev, region=us-east-1, ip=244.203.46.14, request_id=39a5izt5dpx9da43, trace_id=6usf1ui0w3y1ejbgi8clce85, ua="curl/8.4.0")
2026-02-05 19:02:58 | WARN | api | Disk usage above 80% disk=98% (env=prod, region=me-south-1, ip=16.168.98.39, request_id=q2reiqojxbjjujri, trace_id=snlk4fb6h6veuoeqtcjb8qi7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 19:03:48 | WARN | api | Elevated error rate observed window_s=120 rate=14.9% (env=prod, region=eu-west-1, ip=247.122.213.107, request_id=yo653x3fe38a102w, trace_id=fjcazjahv446sda7hmo897n8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 19:12:25 | WARN | api | Rate limit nearing threshold remaining=22 (env=prod, region=ap-southeast-1, ip=194.119.235.166, request_id=ss8epobixpx025up, trace_id=f41dwcm0ucqw1wlbzf6b8alq, ua="PostmanRuntime/7.36.0")
2026-02-05 19:14:29 | WARN | api | Slow response detected (300ms) endpoint=/logout (env=staging, region=ap-southeast-1, ip=30.67.118.143, request_id=f3fj68kvt9l3ife7, trace_id=xizqv9zz35y3ocu4n4o54tmc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:15:15 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=ap-southeast-1, ip=28.92.84.130, request_id=rc1isx5ma9wjww5j, trace_id=txe1h6sams3f474n43kveh2k, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 19:17:40 | WARN | api | Slow response detected (76ms) endpoint=/files/3362 (env=dev, region=me-south-1, ip=230.155.59.252, request_id=cuvdc2bwo4l187c3, trace_id=1rnek9mjebijrnc8x6xpqfuk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:19:03 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=ap-southeast-1, ip=107.177.13.71, request_id=ckvceosz8u4ekjyu, trace_id=43rpnwwzmzwccc9pzyu8s4fy, ua="curl/8.4.0")
2026-02-05 19:21:44 | WARN | api | Payment provider latency high (324ms) (env=prod, region=us-east-1, ip=218.240.237.144, request_id=u6ttctteohaiseve, trace_id=7bl7ssafw1aq19aq2v45pfd1, ua="PostmanRuntime/7.36.0")
2026-02-05 19:23:47 | WARN | api | Temporary network jitter detected rtt_ms=767 (env=prod, region=me-south-1, ip=172.179.217.186, request_id=d4wdhtwxv8lrgxoz, trace_id=5wood2pmx3993tmc23zi4ntf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 19:26:58 | WARN | api | Elevated error rate observed window_s=120 rate=13.5% (env=prod, region=me-south-1, ip=10.114.192.78, request_id=g96xclk3o0xkrykj, trace_id=wr806u8hmq4y7uh34x11mql3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 19:29:29 | WARN | api | Slow response detected (1336ms) endpoint=/token/refresh (env=prod, region=ap-southeast-1, ip=157.133.76.105, request_id=wpu1y0gt4d6q4am0, trace_id=eh58ij1s4sm3vcz0ls7um3xi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:30:28 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=80.138.117.51, request_id=ppbxgjrlp9rrzzrc, trace_id=q2rcgcatwxxoc6daz0smel89, ua="PostmanRuntime/7.36.0")
2026-02-05 19:30:57 | WARN | api | Rate limit nearing threshold remaining=36 (env=staging, region=me-south-1, ip=99.211.169.221, request_id=zvebpx0745h781rd, trace_id=58nz29y1rzm2y8yilskxpzt7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:32:12 | WARN | api | Temporary network jitter detected rtt_ms=175 (env=prod, region=me-south-1, ip=70.111.71.157, request_id=wxzlnx7d3b7zn7l1, trace_id=xi6hmjm3v0lwdnj7svh7yhtk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:36:24 | WARN | api | Queue backlog growing size=5534 (env=dev, region=us-east-1, ip=114.97.66.16, request_id=kdcukaofoikm1t1a, trace_id=xafuvx0b5e1ekqapqjzzipsl, ua="PostmanRuntime/7.36.0")
2026-02-05 19:38:21 | WARN | api | Elevated error rate observed window_s=60 rate=9.5% (env=prod, region=eu-west-1, ip=1.134.96.232, request_id=icnmtcwvn03svtyz, trace_id=gclu4np3la8f26ecal93kwwb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 19:38:34 | WARN | api | Temporary network jitter detected rtt_ms=710 (env=prod, region=ap-southeast-1, ip=94.220.5.108, request_id=h6zu6coo9vgya1lm, trace_id=fjhovfe6zr2d5giemvh9kks1, ua="PostmanRuntime/7.36.0")
2026-02-05 19:38:39 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=eu-west-1, ip=192.113.2.165, request_id=gt59u64qyabvjg4u, trace_id=pbb89808wol940u0g494s1sa, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:40:21 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=86.77.82.78, request_id=m7spv40hvlk6z9el, trace_id=ee0r1o20vy5iyoh6c28ndmav, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 19:40:50 | WARN | api | Disk usage above 80% disk=85% (env=dev, region=eu-west-1, ip=154.11.182.148, request_id=9h2v3c83g66zva7b, trace_id=9rhb6isryqgt5fp9uhfwk09v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 19:41:36 | WARN | api | Queue backlog growing size=6341 (env=prod, region=me-south-1, ip=149.21.36.130, request_id=6ccer4db346xkhpw, trace_id=9ngr8hjc5ryxqy1b0mq2r7p2, ua="PostmanRuntime/7.36.0")
2026-02-05 19:41:40 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=us-east-1, ip=117.42.248.153, request_id=uwo9ck3u0ovwfrli, trace_id=2s9w662v3z7g692h2jua678a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:45:05 | WARN | api | Payment provider latency high (3049ms) (env=staging, region=us-east-1, ip=49.172.47.191, request_id=fcs35atfddtpooon, trace_id=2lrxrp1j1xjtxf3ddzp6kf35, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-05 19:47:42 | WARN | api | Payment provider latency high (2420ms) (env=staging, region=eu-west-1, ip=198.145.188.216, request_id=vx8ne8fm25gez7jy, trace_id=8hol2z6on4t1m90zagsch4wu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:53:45 | WARN | api | Queue backlog growing size=335 (env=dev, region=ap-southeast-1, ip=219.223.40.65, request_id=4baq8nncg81m3la4, trace_id=fdzkswmmixz5arczra4ssfek, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:54:06 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=ap-southeast-1, ip=35.242.70.15, request_id=n2lhzu8guy8z8s68, trace_id=11huolybtp0wwwxrlqnea561, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 19:59:57 | WARN | api | Disk usage above 80% disk=88% (env=staging, region=eu-west-1, ip=170.112.99.74, request_id=gg1kct0u85omc5jc, trace_id=bhbvbzrszclr4k11lvo52tqz, ua="PostmanRuntime/7.36.0")
2026-02-05 20:01:40 | WARN | api | Slow response detected (2543ms) endpoint=/orders/5214 (env=prod, region=eu-west-1, ip=18.52.246.102, request_id=4tztjh5vg6mksbdr, trace_id=cxcpx738u58yhqibp80tkmjv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 20:06:55 | WARN | api | High memory usage warning mem=89% (env=prod, region=eu-west-1, ip=202.10.200.236, request_id=kdgzmrat5bzf0s9a, trace_id=2hi742dnn705ljviraxv1a7a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 20:08:50 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=138.232.188.157, request_id=w1e9f12oltqwx5ag, trace_id=tierwmwf4lb4vz9u9mg0xphf, ua="curl/8.4.0")
2026-02-05 20:11:45 | WARN | api | Elevated error rate observed window_s=60 rate=11.0% (env=prod, region=eu-west-1, ip=40.140.59.222, request_id=xdd143v88qh506yc, trace_id=3fm24j2ivw33wykkyqfbfh4v, ua="curl/8.4.0")
2026-02-05 20:12:25 | WARN | api | High memory usage warning mem=84% (env=prod, region=eu-west-1, ip=250.229.58.54, request_id=xph2ngim2z9tr03x, trace_id=qrnyncumuqugwg1mu5szgjyy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-05 20:13:11 | WARN | api | Payment provider latency high (2619ms) (env=prod, region=me-south-1, ip=87.181.24.150, request_id=62qa8q92rn8g3eul, trace_id=5o44874alhuda0sq8ba75fb4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-05 20:13:23 | WARN | api | Rate limit nearing threshold remaining=22 (env=prod, region=me-south-1, ip=233.120.141.49, request_id=93rpygy6yz8lr2jp, trace_id=xurac03e65ovlylp5gnhyfff, ua="PostmanRuntime/7.36.0")
2026-02-05 20:18:41 | WARN | api | Temporary network jitter detected rtt_ms=248 (env=prod, region=eu-west-1, ip=236.250.233.108, request_id=l2rxe2fxm6u5838o, trace_id=cgbnx0qlm8lagmng0hkwamtp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 20:21:04 | WARN | api | Queue backlog growing size=727 (env=prod, region=us-east-1, ip=24.17.122.55, request_id=65ju78541l6gi1fo, trace_id=g4mh43jwfh2e08k974bcu32d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-05 20:22:00 | WARN | api | High memory usage warning mem=95% (env=prod, region=eu-west-1, ip=55.141.167.82, request_id=0cdce41suew43hwr, trace_id=7iumorj4a4ak45a5e2gjrwdi, ua="PostmanRuntime/7.36.0")
2026-02-05 20:24:43 | WARN | api | Rate limit nearing threshold remaining=12 (env=prod, region=eu-west-1, ip=46.90.135.5, request_id=k0fwzbhbeaqrgbke, trace_id=kkdus32q07x8csspww05del0, ua="curl/8.4.0")
2026-02-05 20:25:05 | WARN | api | Elevated error rate observed window_s=300 rate=2.9% (env=prod, region=eu-west-1, ip=6.80.211.54, request_id=6bq6l3l8zes214w2, trace_id=zwr5eplfxiczpb657ta0ogm8, ua="PostmanRuntime/7.36.0")
